Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Computer Vision – ECCV 2018","Lecture Notes in Computer Science","","","","10.1007/978-3-030-01264-9","Vittorio FerrariProf. Martial HebertCristian SminchisescuYair Weiss","2018","http://link.springer.com/book/10.1007/978-3-030-01264-9","Book"
"Knowledge Engineering and the Semantic Web","Communications in Computer and Information Science","","","","10.1007/978-3-319-11716-4","Pavel KlinovDmitry Mouromtsev","2014","http://link.springer.com/book/10.1007/978-3-319-11716-4","Book"
"Cognitive Agents for Virtual Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-642-36444-0","Frank DignumCyril BromKoen HindriksMartin BeerDeborah Richards","2013","http://link.springer.com/book/10.1007/978-3-642-36444-0","Book"
"Advanced Intelligent Computing Theories and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-14831-6","De-Shuang HuangMartin McGinnityLaurent HeutteXiao-Ping Zhang","2010","http://link.springer.com/book/10.1007/978-3-642-14831-6","Book"
"Artificial Intelligence  in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners’ and Doctoral Consortium","Lecture Notes in Computer Science","","","","10.1007/978-3-031-11647-6","Dr. Maria Mercedes RodrigoProf. Noburu MatsudaProf. Alexandra I. CristeaDr. Vania Dimitrova","2022","http://link.springer.com/book/10.1007/978-3-031-11647-6","Book"
"Computer Vision -- ACCV 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-16817-3","Daniel CremersIan ReidHideo SaitoMing-Hsuan Yang","2015","http://link.springer.com/book/10.1007/978-3-319-16817-3","Book"
"Advances in Visual Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-70010-6","Halimah Badioze ZamanPeter RobinsonAlan F. SmeatonTimothy K. ShihSergio VelastinTada TerutoshiAzizah JaafarNazlena Mohamad Ali","2017","http://link.springer.com/book/10.1007/978-3-319-70010-6","Book"
"Interfaces: Explorations in Logic, Language and Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14729-6","Thomas IcardReinhard Muskens","2010","http://link.springer.com/book/10.1007/978-3-642-14729-6","Book"
"Provenance and Annotation of Data and Processes","Lecture Notes in Computer Science","","","","10.1007/978-3-319-16462-5","Bertram LudäscherBeth Plale","2015","http://link.springer.com/book/10.1007/978-3-319-16462-5","Book"
"Implementation and Application of Automata","Lecture Notes in Computer Science","","","","10.1007/3-540-36390-4","Bruce W. WatsonDerick Wood","2002","http://link.springer.com/book/10.1007/3-540-36390-4","Book"
"Culture and Computing. Interactive Cultural Heritage and Arts","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77411-0","Prof. Matthias Rauterberg","2021","http://link.springer.com/book/10.1007/978-3-030-77411-0","Book"
"Understanding and Interpreting Machine Learning in Medical Image Computing Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-02628-8","Danail StoyanovDr. Zeike TaylorSeyed Mostafa KiaIpek OguzMauricio ReyesProf. Anne MartelLena Maier-HeinAndre F. MarquandEdouard DuchesnayTommy LöfstedtDr. Bennett LandmanM. Jorge CardosoCarlos A. SilvaSergio PereiraRaphael Meier","2018","http://link.springer.com/book/10.1007/978-3-030-02628-8","Book"
"Pattern Recognition and Image Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-540-72849-8","Joan MartíJosé Miguel BenedíAna Maria MendonçaJoan Serrat","2007","http://link.springer.com/book/10.1007/978-3-540-72849-8","Book"
"Virtual, Augmented and Mixed Reality. Applications of Virtual and Augmented Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-319-07464-1","Randall ShumakerStephanie Lackey","2014","http://link.springer.com/book/10.1007/978-3-319-07464-1","Book"
"Computer Games","Communications in Computer and Information Science","","","","10.1007/978-3-319-57969-6","Tristan CazenaveMark H.M. WinandsStefan EdelkampStephan SchiffelMichael ThielscherJulian Togelius","2017","http://link.springer.com/book/10.1007/978-3-319-57969-6","Book"
"Advances in Knowledge Discovery and Data Mining","Lecture Notes in Computer Science","","","","10.1007/978-3-642-37453-1","Jian PeiVincent S. TsengLongbing CaoHiroshi MotodaGuandong Xu","2013","http://link.springer.com/book/10.1007/978-3-642-37453-1","Book"
"Electronic Governance and Open Society: Challenges in Eurasia","Communications in Computer and Information Science","","","","10.1007/978-3-030-39296-3","Andrei ChugunovIgor KhodachekDr. Yuri MisnikovDmitrii Trutnev","2020","http://link.springer.com/book/10.1007/978-3-030-39296-3","Book"
"Open Semantic Technologies for Intelligent System","Communications in Computer and Information Science","","","","10.1007/978-3-030-60447-9","Vladimir GolenkovProf. Victor KrasnoproshinVladimir GolovkoElias Azarov","2020","http://link.springer.com/book/10.1007/978-3-030-60447-9","Book"
"Graph Drawing and Network Visualization","Lecture Notes in Computer Science","","","","10.1007/978-3-030-04414-5","Prof. Therese BiedlProf. Dr. Andreas Kerren","2018","http://link.springer.com/book/10.1007/978-3-030-04414-5","Book"
"Mathematical Problem Solving and New Information Technologies","NATO ASI Series","","","","10.1007/978-3-642-58142-7","João Pedro PonteJoão Filipe MatosJosé Manuel MatosDomingos Fernandes","1992","http://link.springer.com/book/10.1007/978-3-642-58142-7","Book"
"Advances in Computer Science – ASIAN 2005. Data Management on the Web","Lecture Notes in Computer Science","","","","10.1007/11596370","Stéphane GrumbachLiying SuiVictor Vianu","2005","http://link.springer.com/book/10.1007/11596370","Book"
"Intelligent Robotics and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-22879-2","Honghai LiuNaoyuki KubotaXiangyang ZhuRüdiger DillmannDalin Zhou","2015","http://link.springer.com/book/10.1007/978-3-319-22879-2","Book"
"Multi-Agent Rationality","Lecture Notes in Computer Science","","","","10.1007/3-540-63077-5","Magnus BomanWalter Van de Velde","1997","http://link.springer.com/book/10.1007/3-540-63077-5","Book"
"Machine Learning and Knowledge Discovery in Databases. Research Track","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86486-6","Nuria OliverFernando Pérez-CruzStefan KramerJesse ReadJose A. Lozano","2021","http://link.springer.com/book/10.1007/978-3-030-86486-6","Book"
"Hardware and Software: Verification and Testing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-70389-3","Prof. Ofer StrichmanRachel Tzoref-Brill","2017","http://link.springer.com/book/10.1007/978-3-319-70389-3","Book"
"Machine Learning and Knowledge Discovery in Databases","Lecture Notes in Computer Science","","","","10.1007/978-3-319-46131-1","Bettina BerendtBjörn BringmannÉlisa FromontGemma GarrigaPauli MiettinenNikolaj TattiVolker Tresp","2016","http://link.springer.com/book/10.1007/978-3-319-46131-1","Book"
"Neural Information Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-70087-8","Derong LiuShengli XieYuanqing LiDongbin ZhaoDr. El-Sayed M. El-Alfy","2017","http://link.springer.com/book/10.1007/978-3-319-70087-8","Book"
"Agent Computing and Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-01639-4","Aditya GhoseGuido GovernatoriRamakoti Sadananda","2009","http://link.springer.com/book/10.1007/978-3-642-01639-4","Book"
"Information and Communication Technologies in Education, Research, and Industrial Applications","Communications in Computer and Information Science","","","","10.1007/978-3-319-30246-1","Vitaliy YakovynaHeinrich C. MayrMykola NikitchenkoGrygoriy ZholtkevychAleksander SpivakovskySotiris Batsakis","2016","http://link.springer.com/book/10.1007/978-3-319-30246-1","Book"
"Spectral and Shape Analysis in Medical Imaging","Lecture Notes in Computer Science","","","","10.1007/978-3-319-51237-2","Martin ReuterChristian WachingerHervé Lombaert","2016","http://link.springer.com/book/10.1007/978-3-319-51237-2","Book"
"High Performance Architecture and Grid Computing","Communications in Computer and Information Science","","","","10.1007/978-3-642-22577-2","Archana MantriSuman NandiGaurav KumarSandeep Kumar","2011","http://link.springer.com/book/10.1007/978-3-642-22577-2","Book"
"Serious Games","Lecture Notes in Computer Science","","","","10.1007/978-3-030-88272-3","Bobbie FletcherMinhua MaDr. Stefan GöbelProf. Dr. Jannicke Baalsrud HaugeTim Marsh","2021","http://link.springer.com/book/10.1007/978-3-030-88272-3","Book"
"Modeling Decisions for Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-45656-0","Vicenç TorraYasuo NarukawaGuillermo Navarro-ArribasCristina Yañez","2016","http://link.springer.com/book/10.1007/978-3-319-45656-0","Book"
"Image and Signal Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-07998-1","Abderrahim ElmoatazOlivier LezorayFathallah NouboudDriss Mammass","2014","http://link.springer.com/book/10.1007/978-3-319-07998-1","Book"
"Agent-Oriented Software Engineering X","Lecture Notes in Computer Science","","","","10.1007/978-3-642-19208-1","Marie-Pierre GleizesJorge J. Gomez-Sanz","2011","http://link.springer.com/book/10.1007/978-3-642-19208-1","Book"
"Machine Learning and Data Mining in Pattern Recognition","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03070-3","Petra Perner","2009","http://link.springer.com/book/10.1007/978-3-642-03070-3","Book"
"Computer Science and Engineering in Health Services","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-87495-7","Dr. José Antonio Marmolejo-SaucedoPandian VasantIgor LitvinchevRoman Rodríguez-AguilarJania Astrid Saucedo-Martínez","2021","http://link.springer.com/book/10.1007/978-3-030-87495-7","Book"
"Knowledge Engineering and Knowledge Management: Ontologies and the Semantic Web","Lecture Notes in Computer Science","","","","10.1007/3-540-45810-7","Asunción Gómez-PérezV. Richard Benjamins","2002","http://link.springer.com/book/10.1007/3-540-45810-7","Book"
"Foundations of Software Technology and Theoretical Computer Science","Lecture Notes in Computer Science","","","","10.1007/BFb0058017","S. RameshG Sivakumar","1997","http://link.springer.com/book/10.1007/BFb0058017","Book"
"Integration of AI and OR Techniques in Constraint Programming for Combinatorial Optimization Problems","Lecture Notes in Computer Science","","","","10.1007/b96957","Jean-Charles RéginMichel Rueher","2004","http://link.springer.com/book/10.1007/b96957","Book"
"Practical Aspects of Declarative Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-18378-2","Ricardo RochaJohn Launchbury","2011","http://link.springer.com/book/10.1007/978-3-642-18378-2","Book"
"Service-Oriented Computing: Agents, Semantics, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-540-79968-9","Ryszard KowalczykMichael HuhnsMatthias KluschZakaria MaamarQuoc Bao Vo","2008","http://link.springer.com/book/10.1007/978-3-540-79968-9","Book"
"Rewriting Techniques and Applications","Lecture Notes in Computer Science","","","","10.1007/10721975","Leo Bachmair","2000","http://link.springer.com/book/10.1007/10721975","Book"
"Machine Learning, Optimization, and Big Data","Lecture Notes in Computer Science","","","","10.1007/978-3-319-51469-7","Panos M. PardalosPiero ConcaGiovanni GiuffridaGiuseppe Nicosia","2016","http://link.springer.com/book/10.1007/978-3-319-51469-7","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-00856-7","El Hassan AbdelwahedLadjel BellatrecheMattéo GolfarelliDominique MéryCarlos Ordonez","2018","http://link.springer.com/book/10.1007/978-3-030-00856-7","Book"
"Formal Grammar","Lecture Notes in Computer Science","","","","10.1007/978-3-642-20169-1","Philippe de GrooteMarkus EggLaura Kallmeyer","2011","http://link.springer.com/book/10.1007/978-3-642-20169-1","Book"
"Simulation and Synthesis in Medical Imaging","Lecture Notes in Computer Science","","","","10.1007/978-3-030-32778-1","Ninon BurgosDr. Ali GooyaDavid Svoboda","2019","http://link.springer.com/book/10.1007/978-3-030-32778-1","Book"
"Automated Deduction in Geometry","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25070-5","Pascal SchreckJulien NarbouxJürgen Richter-Gebert","2011","http://link.springer.com/book/10.1007/978-3-642-25070-5","Book"
"Computer Networks and Information Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-642-19542-6","Vinu V DasJanahanlal StephenYogesh Chaba","2011","http://link.springer.com/book/10.1007/978-3-642-19542-6","Book"
"Developments in Language Theory","Lecture Notes in Computer Science","","","","10.1007/978-3-319-98654-8","Mizuho HoshiShinnosuke Seki","2018","http://link.springer.com/book/10.1007/978-3-319-98654-8","Book"
"Advances in Cryptology – CRYPTO 2019","Lecture Notes in Computer Science","","","","10.1007/978-3-030-26948-7","Alexandra BoldyrevaDaniele Micciancio","2019","http://link.springer.com/book/10.1007/978-3-030-26948-7","Book"
"KI 2013: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40942-4","Ingo J. TimmMatthias Thimm","2013","http://link.springer.com/book/10.1007/978-3-642-40942-4","Book"
"Artificial Intelligence in China","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-9423-3","Prof. Qilian LiangWei WangJiasong MuDr. Xin LiuProf. Zhenyu Na","2022","http://link.springer.com/book/10.1007/978-981-16-9423-3","Book"
"Distributed Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-64096-5","Matthew E. TaylorAssoc. Prof. Yang YuProf. Edith ElkindYang Gao","2020","http://link.springer.com/book/10.1007/978-3-030-64096-5","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-642-22110-1","Ganesh GopalakrishnanShaz Qadeer","2011","http://link.springer.com/book/10.1007/978-3-642-22110-1","Book"
"Chinese Computational Linguistics and Natural Language Processing Based on Naturally Annotated Big Data","Lecture Notes in Computer Science","","","","10.1007/978-3-319-47674-2","Maosong SunXuanjing HuangHongfei LinZhiyuan LiuYang Liu","2016","http://link.springer.com/book/10.1007/978-3-319-47674-2","Book"
"Web and Big Data","Lecture Notes in Computer Science","","","","10.1007/978-3-319-63564-4","Lei ChenChristian S. JensenCyrus ShahabiXiaochun YangXiang Lian","2017","http://link.springer.com/book/10.1007/978-3-319-63564-4","Book"
"Cooperative Design, Visualization, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-60816-3","Yuhua Luo","2020","http://link.springer.com/book/10.1007/978-3-030-60816-3","Book"
"Neural Information Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-12637-1","Chu Kiong LooKeem Siah YapKok Wai WongAndrew TeohKaizhu Huang","2014","http://link.springer.com/book/10.1007/978-3-319-12637-1","Book"
"Advanced Analysis and Learning on Temporal Data","Lecture Notes in Computer Science","","","","10.1007/978-3-319-44412-3","Ahlame Douzal-ChouakriaJosé A. VilarPierre-François Marteau","2016","http://link.springer.com/book/10.1007/978-3-319-44412-3","Book"
"Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-89656-4","Ebrahim BagheriJackie C.K. Cheung","2018","http://link.springer.com/book/10.1007/978-3-319-89656-4","Book"
"Grid and Distributed Computing","Communications in Computer and Information Science","","","","10.1007/978-3-642-10549-4","Dominik ŚlęzakTai-hoon KimStephen S. YauOsvaldo GervasiByeong-Ho Kang","2009","http://link.springer.com/book/10.1007/978-3-642-10549-4","Book"
"Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86855-0","Sergei M. KovalevProf. Sergei O. KuznetsovDr. Aleksandr I. Panov","2021","http://link.springer.com/book/10.1007/978-3-030-86855-0","Book"
"Artificial Intelligence and Soft Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-59063-9","Leszek RutkowskiMarcin KorytkowskiRafał SchererRyszard TadeusiewiczLotfi A. ZadehJacek M. Zurada","2017","http://link.springer.com/book/10.1007/978-3-319-59063-9","Book"
"Advanced Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/b98139","Félix F. RamosHerwig UngerVictor Larios","2004","http://link.springer.com/book/10.1007/b98139","Book"
"Advances in Computational Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-19222-2","Ignacio RojasGonzalo JoyaAndreu Catala","2015","http://link.springer.com/book/10.1007/978-3-319-19222-2","Book"
"Knowledge Management and Acquisition for Intelligent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-69886-7","Hiroshi UeharaTakayasu YamaguchiQuan Bai","2021","http://link.springer.com/book/10.1007/978-3-030-69886-7","Book"
"Intelligent Data Engineering and Automated Learning – IDEAL 2018","Lecture Notes in Computer Science","","","","10.1007/978-3-030-03496-2","Dr. Hujun YinDavid CamachoPaulo NovaisDr. Antonio J. Tallón-Ballesteros","2018","http://link.springer.com/book/10.1007/978-3-030-03496-2","Book"
"Pervasive Computing Paradigms for Mental Health","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-319-74935-8","Nuria OliverDr. Silvia SerinoAleksandar MaticPietro CipressoNenad FilipovicProf. Dr. Liljana Gavrilovska","2018","http://link.springer.com/book/10.1007/978-3-319-74935-8","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-319-48279-8","Frank NackAndrew S. Gordon","2016","http://link.springer.com/book/10.1007/978-3-319-48279-8","Book"
"Creativity in Intelligent Technologies and Data Science","Communications in Computer and Information Science","","","","10.1007/978-3-030-29743-5","Prof. Alla G. KravetsPeter P. GroumposDr. Maxim ShcherbakovMarina Kultsova","2019","http://link.springer.com/book/10.1007/978-3-030-29743-5","Book"
"SOFSEM 2000: Theory and Practice of Informatics","Lecture Notes in Computer Science","","","","10.1007/3-540-44411-4","Václav HlaváčKeith G. JefferyJiří Wiedermann","2000","http://link.springer.com/book/10.1007/3-540-44411-4","Book"
"Geographic Information Science","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33024-7","Ningchuan XiaoMei-Po KwanMichael F. GoodchildShashi Shekhar","2012","http://link.springer.com/book/10.1007/978-3-642-33024-7","Book"
"Genetic Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-540-78671-9","Michael O’NeillLeonardo VanneschiSteven GustafsonAnna Isabel Esparcia AlcázarIvanoe De FalcoAntonio Della CioppaErnesto Tarantino","2008","http://link.springer.com/book/10.1007/978-3-540-78671-9","Book"
"Recent Advances in Speech Understanding and Dialog Systems","NATO ASI Series","","","","10.1007/978-3-642-83476-9","H. NiemannM. LangG. Sagerer","1988","http://link.springer.com/book/10.1007/978-3-642-83476-9","Book"
"Leveraging Applications of Formal Methods, Verification and Validation: Engineering Principles","Lecture Notes in Computer Science","","","","10.1007/978-3-030-61470-6","Tiziana MargariaProf. Dr. Bernhard Steffen","2020","http://link.springer.com/book/10.1007/978-3-030-61470-6","Book"
"Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-16761-4","Grigori SidorovArturo Hernández AguirreCarlos Alberto Reyes García","2010","http://link.springer.com/book/10.1007/978-3-642-16761-4","Book"
"Multi-Agent Systems and Applications V","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75254-7","Hans-Dieter BurkhardGabriela LindemannRineke VerbruggeLászló Zsolt Varga","2007","http://link.springer.com/book/10.1007/978-3-540-75254-7","Book"
"Knowledge-Based Intelligent Information and Engineering Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-85563-7","Ignac LovrekRobert J. HowlettLakhmi C. Jain","2008","http://link.springer.com/book/10.1007/978-3-540-85563-7","Book"
"Music and Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/3-540-45722-4","Christina AnagnostopoulouMiguel FerrandAlan Smaill","2002","http://link.springer.com/book/10.1007/3-540-45722-4","Book"
"Virtual Storytelling Using Virtual Reality Technologies for Storytelling","Lecture Notes in Computer Science","","","","10.1007/3-540-45420-9","Olivier BaletGérard SubsolPatrice Torguet","2001","http://link.springer.com/book/10.1007/3-540-45420-9","Book"
"Recent Progress in Data Engineering and Internet Technology","Lecture Notes in Electrical Engineering","","","","10.1007/978-3-642-28807-4","Ford Lumban Gaol","2013","http://link.springer.com/book/10.1007/978-3-642-28807-4","Book"
"Intelligent Information Systems 2002","Advances in Soft Computing","","","","10.1007/978-3-7908-1777-5","Prof. Dr. Mieczysław A. KłopotekProf. Dr. Sławomir T. WierzchońDr. Maciej Michalewicz","2002","http://link.springer.com/book/10.1007/978-3-7908-1777-5","Book"
"Medical Imaging and Augmented Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-540-79982-5","Takeyoshi DohiIchiro SakumaHongen Liao","2008","http://link.springer.com/book/10.1007/978-3-540-79982-5","Book"
"Grammatical Inference: Algorithms and Applications","Lecture Notes in Computer Science","","","","10.1007/11872436","Yasubumi SakakibaraSatoshi KobayashiKengo SatoTetsuro NishinoEtsuji Tomita","2006","http://link.springer.com/book/10.1007/11872436","Book"
"Computer and Information Sciences - ISCIS 2003","Lecture Notes in Computer Science","","","","10.1007/b14229","Adnan YazıcıCevat Şener","2003","http://link.springer.com/book/10.1007/b14229","Book"
"Harmony Search Algorithm","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-662-47926-1","Joong Hoon KimZong Woo Geem","2016","http://link.springer.com/book/10.1007/978-3-662-47926-1","Book"
"Advances in Swarm Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-31020-1","Ying TanYuhui ShiZhen Ji","2012","http://link.springer.com/book/10.1007/978-3-642-31020-1","Book"
"Theory and Application of Diagrams","Lecture Notes in Computer Science","","","","10.1007/3-540-44590-0","Michael AndersonPeter ChengVolker Haarslev","2000","http://link.springer.com/book/10.1007/3-540-44590-0","Book"
"Data Mining and Big Data","Lecture Notes in Computer Science","","","","10.1007/978-3-319-61845-6","Ying TanHideyuki TakagiYuhui Shi","2017","http://link.springer.com/book/10.1007/978-3-319-61845-6","Book"
"Human Interface and the Management of Information: Applications and Services","Lecture Notes in Computer Science","","","","10.1007/978-3-319-40397-7","Sakae Yamamoto","2016","http://link.springer.com/book/10.1007/978-3-319-40397-7","Book"
"Advances in Building Information Modeling","Communications in Computer and Information Science","","","","10.1007/978-3-030-42852-5","Salih OfluogluOzan Onder OzenerUmit Isikdag","2020","http://link.springer.com/book/10.1007/978-3-030-42852-5","Book"
"Machine Learning and Intelligent Communications","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-32388-2","Xiangping Bryce ZhaiBing ChenKun Zhu","2019","http://link.springer.com/book/10.1007/978-3-030-32388-2","Book"
"Computation and Logic in the Real World","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73001-9","S. Barry CooperBenedikt LöweAndrea Sorbi","2007","http://link.springer.com/book/10.1007/978-3-540-73001-9","Book"
"Agent-Mediated Electronic Commerce and Trading Agent Design and Analysis","Lecture Notes in Business Information Processing","","","","10.1007/978-3-540-88713-3","John CollinsPeyman FaratinSimon ParsonsJuan A. Rodriguez-AguilarNorman M. SadehOnn ShehoryElizabeth Sklar","2008","http://link.springer.com/book/10.1007/978-3-540-88713-3","Book"
"Discovery Science","Lecture Notes in Computer Science","","","","10.1007/978-3-540-88411-8","Jean-François Jean-FranMichael R. BertholdTamás Horváth","2008","http://link.springer.com/book/10.1007/978-3-540-88411-8","Book"
"Advances in Artificial Intelligence – IBERAMIA 2008","Lecture Notes in Computer Science","","","","10.1007/978-3-540-88309-8","Hector GeffnerRui PradaIsabel Machado AlexandreNuno David","2008","http://link.springer.com/book/10.1007/978-3-540-88309-8","Book"
"Data Science and Analytics","Communications in Computer and Information Science","","","","10.1007/978-981-15-5830-6","Prof. Usha BatraNihar Ranjan RoyDr. Brajendra Panda","2020","http://link.springer.com/book/10.1007/978-981-15-5830-6","Book"
"Medical Data Analysis","Lecture Notes in Computer Science","","","","10.1007/3-540-45497-7","Jose CrespoVictor MaojoFernando Martin","2001","http://link.springer.com/book/10.1007/3-540-45497-7","Book"
"Static Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-030-65474-0","David PichardieMihaela Sighireanu","2020","http://link.springer.com/book/10.1007/978-3-030-65474-0","Book"
"Adaptive Multimedia Retrieval: User, Context, and Feedback","Lecture Notes in Computer Science","","","","10.1007/11670834","Marcin DetynieckiJoemon M. JoseAndreas NürnbergerC. J. van Rijsbergen","2006","http://link.springer.com/book/10.1007/11670834","Book"
"Automata Implementation","Lecture Notes in Computer Science","","","","10.1007/BFb0031375","Derick WoodSheng Yu","1998","http://link.springer.com/book/10.1007/BFb0031375","Book"
"Computer Science – CACIC 2020","Communications in Computer and Information Science","","","","10.1007/978-3-030-75836-3","Dr. Patricia PesadoJorge Eterovic","2021","http://link.springer.com/book/10.1007/978-3-030-75836-3","Book"
"Rewriting Techniques and Applications","Lecture Notes in Computer Science","","","","10.1007/3-540-62950-5","Hubert Comon","1997","http://link.springer.com/book/10.1007/3-540-62950-5","Book"
"Case-Based Reasoning Research and Development","Lecture Notes in Computer Science","","","","10.1007/11536406","Héctor Muñoz-ÁvilaFrancesco Ricci","2005","http://link.springer.com/book/10.1007/11536406","Book"
"Machine Learning and Knowledge Discovery in Databases","Lecture Notes in Computer Science","","","","10.1007/978-3-540-87479-9","Walter DaelemansBart GoethalsKatharina Morik","2008","http://link.springer.com/book/10.1007/978-3-540-87479-9","Book"
"Agent-Mediated Electronic Commerce. Designing Trading Strategies and Mechanisms for Electronic Markets","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-54229-4","Sofia CeppiEsther DavidChen HajajValentin RobuIoannis A. Vetsikas","2017","http://link.springer.com/book/10.1007/978-3-319-54229-4","Book"
"Knowledge, Data and Computer-Assisted Decisions","NATO ASI Series","","","","10.1007/978-3-642-84218-4","Martin SchaderWolfgang Gaul","1990","http://link.springer.com/book/10.1007/978-3-642-84218-4","Book"
"Current Developments in Web Based Learning","Lecture Notes in Computer Science","","","","10.1007/978-3-319-32865-2","Zhiguo GongDickson K. W. ChiuDi Zou","2016","http://link.springer.com/book/10.1007/978-3-319-32865-2","Book"
"Computational and Corpus-Based Phraseology","Lecture Notes in Computer Science","","","","10.1007/978-3-030-30135-4","Gloria Corpas PastorProf. Ruslan Mitkov","2019","http://link.springer.com/book/10.1007/978-3-030-30135-4","Book"
"The Future of Digital Work: The Challenge of Inequality","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-64697-4","Prof. Rajendra K. BandiRanjini C. R.Prof. Dr. Stefan KleinProf. Shirin MadonProf. Eric Monteiro","2020","http://link.springer.com/book/10.1007/978-3-030-64697-4","Book"
"Recent Advances in Reinforcement Learning","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89722-4","Sertan GirginManuel LothRémi MunosPhilippe PreuxDaniil Ryabko","2008","http://link.springer.com/book/10.1007/978-3-540-89722-4","Book"
"COLOG-88","Lecture Notes in Computer Science","","","","10.1007/3-540-52335-9","Per Martin-LöfGrigori Mints","1990","http://link.springer.com/book/10.1007/3-540-52335-9","Book"
"Information and Software Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-030-88304-1","Audrius LopataDaina GudonienėRita Butkienė","2021","http://link.springer.com/book/10.1007/978-3-030-88304-1","Book"
"Foundations of Genetic Algorithms","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73482-6","Christopher R. StephensMarc ToussaintDarrell WhitleyPeter F. Stadler","2007","http://link.springer.com/book/10.1007/978-3-540-73482-6","Book"
"Rough Sets, Fuzzy Sets, Data Mining and Granular Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21881-1","Sergei O. KuznetsovDominik ŚlęzakDaryl H. HeptingBoris G. Mirkin","2011","http://link.springer.com/book/10.1007/978-3-642-21881-1","Book"
"Neural Nets","Lecture Notes in Computer Science","","","","10.1007/11731177","Bruno ApolloniMaria MarinaroGiuseppe NicosiaRoberto Tagliaferri","2006","http://link.springer.com/book/10.1007/11731177","Book"
"Agent-Oriented Information Systems III","Lecture Notes in Computer Science","","","","10.1007/11916291","Manuel KolpPaolo BrescianiBrian Henderson-SellersMichael Winikoff","2006","http://link.springer.com/book/10.1007/11916291","Book"
