Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"S-BPM ONE – Setting the Stage for Subject-Oriented Business Process Management","Communications in Computer and Information Science","","","","10.1007/978-3-642-15915-2","Hagen BuchwaldAlbert FleischmannDetlef SeeseChristian Stary","2010","http://link.springer.com/book/10.1007/978-3-642-15915-2","Book"
"Trends in Network and Pervasive Computing — ARCS 2002","Lecture Notes in Computer Science","","","","10.1007/3-540-45997-9","Hartmut SchmeckTheo UngererLars Wolf","2002","http://link.springer.com/book/10.1007/3-540-45997-9","Book"
"Practical Aspects of Declarative Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-319-28228-2","Marco GavanelliJohn Reppy","2016","http://link.springer.com/book/10.1007/978-3-319-28228-2","Book"
"Software Quality. Model-Based Approaches for Advanced Software and Systems Engineering","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-03602-1","Dietmar WinklerStefan BifflJohannes Bergsmann","2014","http://link.springer.com/book/10.1007/978-3-319-03602-1","Book"
"Membrane Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-54072-6","Alberto LeporatiGrzegorz RozenbergArto SalomaaClaudio Zandron","2017","http://link.springer.com/book/10.1007/978-3-319-54072-6","Book"
"Current Issues in Safety-Critical Systems","","","","","10.1007/978-1-4471-0653-1","Felix RedmillTom Anderson","2003","http://link.springer.com/book/10.1007/978-1-4471-0653-1","Book"
"CONCUR 2014 – Concurrency Theory","Lecture Notes in Computer Science","","","","10.1007/978-3-662-44584-6","Paolo BaldanDaniele Gorla","2014","http://link.springer.com/book/10.1007/978-3-662-44584-6","Book"
"Ambient Assisted Living and Active Aging","Lecture Notes in Computer Science","","","","10.1007/978-3-319-03092-0","Christopher NugentAntonio CoronatoJosé Bravo","2013","http://link.springer.com/book/10.1007/978-3-319-03092-0","Book"
"Theory and Practice of Parallel Programming","Lecture Notes in Computer Science","","","","10.1007/BFb0026561","Takayasu ItoAkinori Yonezawa","1995","http://link.springer.com/book/10.1007/BFb0026561","Book"
"Business Modeling and Software Design","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-57222-2","Boris Shishkov","2017","http://link.springer.com/book/10.1007/978-3-319-57222-2","Book"
"Runtime Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-319-67531-2","Shuvendu LahiriGiles Reger","2017","http://link.springer.com/book/10.1007/978-3-319-67531-2","Book"
"Semantics, Applications, and Implementation of Program Generation","Lecture Notes in Computer Science","","","","10.1007/3-540-44806-3","Walid Taha","2001","http://link.springer.com/book/10.1007/3-540-44806-3","Book"
"Verification, Model Checking, and Abstract Interpretation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-27940-9","Viktor KuncakAndrey Rybalchenko","2012","http://link.springer.com/book/10.1007/978-3-642-27940-9","Book"
"Software Process Technology","Lecture Notes in Computer Science","","","","10.1007/3-540-64956-5","Volker Gruhn","1998","http://link.springer.com/book/10.1007/3-540-64956-5","Book"
"Formal Methods: Applications and Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-540-70952-7","Luboš BrimBoudewijn HaverkortMartin LeuckerJaco van de Pol","2007","http://link.springer.com/book/10.1007/978-3-540-70952-7","Book"
"Model Driven Architecture – Foundations and Applications","Lecture Notes in Computer Science","","","","10.1007/11787044","Arend RensinkJos Warmer","2006","http://link.springer.com/book/10.1007/11787044","Book"
"Human-Computer Interaction. HCI Applications and Services","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73111-5","Julie A. Jacko","2007","http://link.springer.com/book/10.1007/978-3-540-73111-5","Book"
"Automated Technology for Verification and Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75596-8","Kedar S. NamjoshiTomohiro YonedaTeruo HigashinoYoshio Okamura","2007","http://link.springer.com/book/10.1007/978-3-540-75596-8","Book"
"Service-Oriented Computing – ICSOC 2016 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-319-68136-8","Khalil DriraHongbing WangQi YuYan WangYuhong YanFrançois CharoyJan MendlingMohamed MohamedZhongjie WangSami Bhiri","2017","http://link.springer.com/book/10.1007/978-3-319-68136-8","Book"
"Rewriting Logic and Its Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-99840-4","Ph.D. Vlad Rusu","2018","http://link.springer.com/book/10.1007/978-3-319-99840-4","Book"
"Advances in Grid Computing - EGC 2005","Lecture Notes in Computer Science","","","","10.1007/b137919","Peter M. A. SlootAlfons G. HoekstraThierry PriolAlexander ReinefeldMarian Bubak","2005","http://link.springer.com/book/10.1007/b137919","Book"
"High Performance Computing Systems. Performance Modeling, Benchmarking, and Simulation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-72971-8","Dr. Stephen JarvisSteven WrightSimon Hammond","2018","http://link.springer.com/book/10.1007/978-3-319-72971-8","Book"
"Experimental Software Engineering Issues: Critical Assessment and Future Directions","Lecture Notes in Computer Science","","","","10.1007/3-540-57092-6","H. Dieter RombachVictor R. BasiliRichard W. Selby","1993","http://link.springer.com/book/10.1007/3-540-57092-6","Book"
"Diagrammatic Representation and Inference","Lecture Notes in Computer Science","","","","10.1007/978-3-030-54249-8","Ahti-Veikko PietarinenPeter ChapmanLeonie Bosveld-de SmetValeria GiardinoJames CorterDr. Sven Linker","2020","http://link.springer.com/book/10.1007/978-3-030-54249-8","Book"
"Conceptual Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-319-69904-2","Prof. Dr. Heinrich C. MayrGiancarlo GuizzardiHui MaProf. Dr. Oscar Pastor","2017","http://link.springer.com/book/10.1007/978-3-319-69904-2","Book"
"Leveraging Applications of Formal Methods, Verification and Validation. Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-03424-5","Tiziana MargariaProf. Dr. Bernhard Steffen","2018","http://link.springer.com/book/10.1007/978-3-030-03424-5","Book"
"Software Engineering for Resilient Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40894-6","Anatoliy GorbenkoAlexander RomanovskyVyacheslav Kharchenko","2013","http://link.springer.com/book/10.1007/978-3-642-40894-6","Book"
"Mobile Data Access","Lecture Notes in Computer Science","","","","10.1007/3-540-46669-X","Hong Va LeongWang-Chien LeeBo LiLi Yin","1999","http://link.springer.com/book/10.1007/3-540-46669-X","Book"
"Foundations of Software Science and Computational Structures","Lecture Notes in Computer Science","","","","10.1007/978-3-642-00596-1","Luca de Alfaro","2009","http://link.springer.com/book/10.1007/978-3-642-00596-1","Book"
"Software Engineering and Middleware","Lecture Notes in Computer Science","","","","10.1007/3-540-38093-0","Alberto Coen-PorisiniAndré van der Hoek","2003","http://link.springer.com/book/10.1007/3-540-38093-0","Book"
"Reliability and Maintenance of Complex Systems","NATO ASI Series","","","","10.1007/978-3-662-03274-9","Süleyman Özekici","1996","http://link.springer.com/book/10.1007/978-3-662-03274-9","Book"
"Correct Hardware Design and Verification Methods","Lecture Notes in Computer Science","","","","10.1007/3-540-48153-2","Laurence PierreThomas Kropf","1999","http://link.springer.com/book/10.1007/3-540-48153-2","Book"
"Software Architecture","Lecture Notes in Computer Science","","","","10.1007/b136986","Ron MorrisonFlavio Oquendo","2005","http://link.springer.com/book/10.1007/b136986","Book"
"Advanced Information Systems Engineering","Lecture Notes in Computer Science","","","","10.1007/3-540-45140-4","Benkt WanglerLars Bergman","2000","http://link.springer.com/book/10.1007/3-540-45140-4","Book"
"Web Reasoning and Rule Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-11113-1","Roman KontchakovMarie-Laure Mugnier","2014","http://link.springer.com/book/10.1007/978-3-319-11113-1","Book"
"Distributed, Ambient and Pervasive Interactions. Smart Environments, Ecosystems, and Cities","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05463-1","Dr. Norbert A. StreitzDr. Shin'ichi Konomi","2022","http://link.springer.com/book/10.1007/978-3-031-05463-1","Book"
"Computational Science and Its Applications -- ICCSA 2016","Lecture Notes in Computer Science","","","","10.1007/978-3-319-42111-7","Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A.C. RochaCarmelo M. TorreDavid TaniarBernady O. ApduhanElena StankovaShangguang Wang","2016","http://link.springer.com/book/10.1007/978-3-319-42111-7","Book"
"Computers for Handicapped Persons","Lecture Notes in Computer Science","","","","10.1007/3-540-58476-5","Wolfgang L. ZaglerGeoffrey BusbyRoland R. Wagner","1994","http://link.springer.com/book/10.1007/3-540-58476-5","Book"
"Modular Programming Languages","Lecture Notes in Computer Science","","","","10.1007/11860990","David E. LightfootClemens Szyperski","2006","http://link.springer.com/book/10.1007/11860990","Book"
"Formal Methods and Stochastic Models for Performance Evaluation","Lecture Notes in Computer Science","","","","10.1007/11777830","András HorváthMiklós Telek","2006","http://link.springer.com/book/10.1007/11777830","Book"
"Testing Software and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-34691-0","Brian NielsenCarsten Weise","2012","http://link.springer.com/book/10.1007/978-3-642-34691-0","Book"
"SOFSEM 2014: Theory and Practice of Computer Science","Lecture Notes in Computer Science","","","","10.1007/978-3-319-04298-5","Viliam GeffertBart PreneelBranislav RovanJúlius ŠtullerA Min Tjoa","2014","http://link.springer.com/book/10.1007/978-3-319-04298-5","Book"
"Human-Computer Interaction. Recognition and Interaction Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-030-22643-5","Masaaki Kurosu","2019","http://link.springer.com/book/10.1007/978-3-030-22643-5","Book"
"Frontiers of Combining Systems","Lecture Notes in Computer Science","","","","10.1007/11559306","Bernhard Gramlich","2005","http://link.springer.com/book/10.1007/11559306","Book"
"Advanced Information Systems Engineering","Lecture Notes in Computer Science","","","","10.1007/3-540-61292-0","Panos ConstantopoulosJohn MylopoulosYannis Vassiliou","1996","http://link.springer.com/book/10.1007/3-540-61292-0","Book"
"Digital Information and Communication Technology and Its Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-22027-2","Hocine CherifiJasni Mohamad ZainEyas El-Qawasmeh","2011","http://link.springer.com/book/10.1007/978-3-642-22027-2","Book"
"Multiple Access Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-34976-8","Boris BellaltaAlexey VinelMagnus JonssonJaume BarceloRoman MaslennikovPeriklis ChatzimisiosDavid Malone","2012","http://link.springer.com/book/10.1007/978-3-642-34976-8","Book"
"Multiple Access Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-23440-3","Magnus JonssonAlexey VinelBoris BellaltaOlav Tirkkonen","2015","http://link.springer.com/book/10.1007/978-3-319-23440-3","Book"
"Z User Workshop","Workshops in Computing","","","","10.1007/978-1-4471-3877-8","John E. Nicholls MA","1990","http://link.springer.com/book/10.1007/978-1-4471-3877-8","Book"
"FM’99 — Formal Methods","Lecture Notes in Computer Science","","","","10.1007/3-540-48118-4","Jeannette M. WingJim WoodcockJim Davies","1999","http://link.springer.com/book/10.1007/3-540-48118-4","Book"
"Progress in Cryptology – LATINCRYPT 2017","Lecture Notes in Computer Science","","","","10.1007/978-3-030-25283-0","Tanja LangeOrr Dunkelman","2019","http://link.springer.com/book/10.1007/978-3-030-25283-0","Book"
"Reliable Software Technologies – Ada-Europe 2013","Lecture Notes in Computer Science","","","","10.1007/978-3-642-38601-5","Hubert B. KellerErhard PlöderederPeter DenckerHerbert Klenk","2013","http://link.springer.com/book/10.1007/978-3-642-38601-5","Book"
"Intelligent Agents and Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89674-6","The Duy BuiTuong Vinh HoQuang Thuy Ha","2008","http://link.springer.com/book/10.1007/978-3-540-89674-6","Book"
"Middleware 2004","Lecture Notes in Computer Science","","","","10.1007/b101561","Hans-Arno Jacobsen","2004","http://link.springer.com/book/10.1007/b101561","Book"
"Implementation and Application of Functional Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-34407-7","Andy GillJurriaan Hage","2012","http://link.springer.com/book/10.1007/978-3-642-34407-7","Book"
"ECOOP 2001 — Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/3-540-45337-7","Jørgen Lindskov Knudsen","2001","http://link.springer.com/book/10.1007/3-540-45337-7","Book"
"RIMS Symposia on Software Science and Engineering II","Lecture Notes in Computer Science","","","","10.1007/3-540-16470-7","Eichi GotoKeijiro ArakiTaiichi Yuasa","1986","http://link.springer.com/book/10.1007/3-540-16470-7","Book"
"User Interface Management and Design","EurographicSeminars","","","","10.1007/978-3-642-76283-3","David A. DuceM. Rui GomesF. Robert A. HopgoodJohn R. Lee","1991","http://link.springer.com/book/10.1007/978-3-642-76283-3","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-76637-7","Zhong Shao","2007","http://link.springer.com/book/10.1007/978-3-540-76637-7","Book"
"Enterprise and Organizational Modeling and Simulation","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-00787-4","Robert PerglProf. Eduard BabkinRussell LockPavel MalyzhenkovVojtěch Merunka","2018","http://link.springer.com/book/10.1007/978-3-030-00787-4","Book"
"Software Composition","Lecture Notes in Computer Science","","","","10.1007/978-3-642-30564-1","Thomas GschwindFlavio De PaoliVolker GruhnMatthias Book","2012","http://link.springer.com/book/10.1007/978-3-642-30564-1","Book"
"ESOP '92","Lecture Notes in Computer Science","","","","10.1007/3-540-55253-7","Bernd Krieg-Brückner","1992","http://link.springer.com/book/10.1007/3-540-55253-7","Book"
"Computational Logic in Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40624-9","João LeiteTran Cao SonPaolo TorroniLeon van der TorreStefan Woltran","2013","http://link.springer.com/book/10.1007/978-3-642-40624-9","Book"
"Computer Performance Evaluation","Lecture Notes in Computer Science","","","","10.1007/3-540-68061-6","Ramon PuigjanerNunzio N. SavinoBartomeu Serra","1998","http://link.springer.com/book/10.1007/3-540-68061-6","Book"
"Modelling Foundations and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13595-8","Thomas KühneBran SelicMarie-Pierre GervaisFrançois Terrier","2010","http://link.springer.com/book/10.1007/978-3-642-13595-8","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-540-72794-1","Amy L. MurphyJan Vitek","2007","http://link.springer.com/book/10.1007/978-3-540-72794-1","Book"
"Verification and Validation of Complex Systems: Human Factors Issues","NATO ASI Series","","","","10.1007/978-3-662-02933-6","John A. WiseV. David HopkinPaul Stager","1993","http://link.springer.com/book/10.1007/978-3-662-02933-6","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/11575467","Kwangkeun Yi","2005","http://link.springer.com/book/10.1007/11575467","Book"
"Information Security and Cryptology","Lecture Notes in Computer Science","","","","10.1007/978-3-319-54705-3","Kefei ChenDongdai LinMoti Yung","2017","http://link.springer.com/book/10.1007/978-3-319-54705-3","Book"
"Selected Topics in Performance Evaluation and Benchmarking","Lecture Notes in Computer Science","","","","10.1007/978-3-642-36727-4","Raghunath NambiarMeikel Poess","2013","http://link.springer.com/book/10.1007/978-3-642-36727-4","Book"
"Program Design Calculi","NATO ASI Series","","","","10.1007/978-3-662-02880-3","Manfred Broy","1993","http://link.springer.com/book/10.1007/978-3-662-02880-3","Book"
"Declarative Agent Languages and Technologies II","Lecture Notes in Computer Science","","","","10.1007/b136890","João LeiteAndrea OmiciniPaolo TorronipInar Yolum","2005","http://link.springer.com/book/10.1007/b136890","Book"
"Model Checking Software","Lecture Notes in Computer Science","","","","10.1007/978-3-319-32582-8","Dragan BošnačkiAnton Wijs","2016","http://link.springer.com/book/10.1007/978-3-319-32582-8","Book"
"Algebraic Methodology and Software Technology","Lecture Notes in Computer Science","","","","10.1007/BFb0014301","Martin WirsingMaurice Nivat","1996","http://link.springer.com/book/10.1007/BFb0014301","Book"
"Augmented Reality, Virtual Reality, and Computer Graphics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-60922-5","Lucio Tommaso De PaolisPatrick BourdotAntonio Mongelli","2017","http://link.springer.com/book/10.1007/978-3-319-60922-5","Book"
"Combinatorial Optimization and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-71147-8","Xiaofeng GaoHongwei DuMeng Han","2017","http://link.springer.com/book/10.1007/978-3-319-71147-8","Book"
"Opportunities and Constraints of Parallel Computing","","","","","10.1007/978-1-4613-9668-0","Jorge L. C. Sanz","1989","http://link.springer.com/book/10.1007/978-1-4613-9668-0","Book"
"Formal Methods and Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-25423-4","Michael ButlerSylvain ConchonFatiha Zaïdi","2015","http://link.springer.com/book/10.1007/978-3-319-25423-4","Book"
"Computational Science and Its Applications – ICCSA 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-09129-7","Beniamino MurganteSanjay MisraAna Maria A. C. RochaCarmelo TorreJorge Gustavo RochaMaria Irene FalcãoDavid TaniarBernady O. ApduhanOsvaldo Gervasi","2014","http://link.springer.com/book/10.1007/978-3-319-09129-7","Book"
"Hybrid Systems: Computation and Control","Lecture Notes in Computer Science","","","","10.1007/3-540-45351-2","Maria Domenica Di BenedettoAlberto Sangiovanni-Vincentelli","2001","http://link.springer.com/book/10.1007/3-540-45351-2","Book"
"Analytical and Stochastic Modeling Techniques and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-540-68982-9","Khalid Al-BegainArmin HeindlMiklós Telek","2008","http://link.springer.com/book/10.1007/978-3-540-68982-9","Book"
"Formal Methods for Industrial Critical Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-10702-8","Frédéric LangFrancesco Flammini","2014","http://link.springer.com/book/10.1007/978-3-319-10702-8","Book"
"Human-Computer Interaction – INTERACT 2009","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03655-2","Tom GrossJan GulliksenPaula KotzéLars OestreicherPhilippe PalanqueRaquel Oliveira PratesMarco Winckler","2009","http://link.springer.com/book/10.1007/978-3-642-03655-2","Book"
"Component-Based Software Engineering","Lecture Notes in Computer Science","","","","10.1007/11783565","Ian GortonGeorge T. HeinemanIvica CrnkovićHeinz W. SchmidtJudith A. StaffordClemens SzyperskiKurt Wallnau","2006","http://link.springer.com/book/10.1007/11783565","Book"
"Human-Computer Interaction – INTERACT 2013","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40483-2","Paula KotzéGary MarsdenGitte LindgaardJanet WessonMarco Winckler","2013","http://link.springer.com/book/10.1007/978-3-642-40483-2","Book"
"COTS-Based Software Systems","Lecture Notes in Computer Science","","","","10.1007/b96987","Rick KazmanDaniel Port","2004","http://link.springer.com/book/10.1007/b96987","Book"
"Web Information Systems and Mining","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23971-7","Zhiguo GongXiangfeng LuoJunjie ChenJingsheng LeiFu Lee Wang","2011","http://link.springer.com/book/10.1007/978-3-642-23971-7","Book"
"Wireless Sensor Networks","Lecture Notes in Computer Science","","","","10.1007/11669463","Kay RömerHolger KarlFriedemann Mattern","2006","http://link.springer.com/book/10.1007/11669463","Book"
"UbiComp 2005: Ubiquitous Computing","Lecture Notes in Computer Science","","","","10.1007/11551201","Michael BeiglStephen IntilleJun RekimotoHideyuki Tokuda","2005","http://link.springer.com/book/10.1007/11551201","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-030-22397-7","Hanne Riis NielsonEmilio Tuosto","2019","http://link.springer.com/book/10.1007/978-3-030-22397-7","Book"
"Tool Support for System Specification, Development and Verification","Advances in Computing Science","","","","10.1007/978-3-7091-6355-9","Prof. Dr. Rudolf BerghammerDr. Yassine Lakhnech","1999","http://link.springer.com/book/10.1007/978-3-7091-6355-9","Book"
"Web Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-540-31484-4","David LoweMartin Gaedke","2005","http://link.springer.com/book/10.1007/978-3-540-31484-4","Book"
"Formal Methods in Systems Biology","Lecture Notes in Computer Science","","","","10.1007/978-3-540-68413-8","Jasmin Fisher","2008","http://link.springer.com/book/10.1007/978-3-540-68413-8","Book"
"Service-Oriented Computing – ICSOC 2008 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-642-01247-1","George FeuerlichtWinfried Lamersdorf","2009","http://link.springer.com/book/10.1007/978-3-642-01247-1","Book"
"Games and Learning Alliance","Lecture Notes in Computer Science","","","","10.1007/978-3-319-40216-1","Alessandro De GloriaRemco Veltkamp","2016","http://link.springer.com/book/10.1007/978-3-319-40216-1","Book"
"Verification, Model Checking, and Abstract Interpretation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-54013-4","Kenneth L. McMillanXavier Rival","2014","http://link.springer.com/book/10.1007/978-3-642-54013-4","Book"
"Compiler Construction","Lecture Notes in Computer Science","","","","10.1007/BFb0026418","Kai Koskimies","1998","http://link.springer.com/book/10.1007/BFb0026418","Book"
"On the Move to Meaningful Internet Systems 2006: OTM 2006 Workshops","Lecture Notes in Computer Science","","","","10.1007/11915072","Robert MeersmanZahir TariPilar Herrero","2006","http://link.springer.com/book/10.1007/11915072","Book"
"Algebraic Methodology and Software Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-540-79980-1","José MeseguerGrigore Roşu","2008","http://link.springer.com/book/10.1007/978-3-540-79980-1","Book"
"Formal Methods for Computational Systems Biology","Lecture Notes in Computer Science","","","","10.1007/978-3-540-68894-5","Marco BernardoPierpaolo DeganoGianluigi Zavattaro","2008","http://link.springer.com/book/10.1007/978-3-540-68894-5","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33609-6","Alberto AbellóLadjel BellatrecheBoualem Benatallah","2012","http://link.springer.com/book/10.1007/978-3-642-33609-6","Book"
"Engineering Societies in the Agents World","Lecture Notes in Computer Science","","","","10.1007/3-540-44539-0","Andrea OmiciniRobert TolksdorfFranco Zambonelli","2000","http://link.springer.com/book/10.1007/3-540-44539-0","Book"
"Topics in Cryptology – CT-RSA 2019","Lecture Notes in Computer Science","","","","10.1007/978-3-030-12612-4","Dr. Mitsuru Matsui","2019","http://link.springer.com/book/10.1007/978-3-030-12612-4","Book"
"PRIMA 2013: Principles and Practice of Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-44927-7","Guido BoellaEdith ElkindBastin Tony Roy SavarimuthuFrank DignumMartin K. Purvis","2013","http://link.springer.com/book/10.1007/978-3-642-44927-7","Book"
"Web Reasoning and Rule Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-39666-3","Wolfgang FaberDomenico Lembo","2013","http://link.springer.com/book/10.1007/978-3-642-39666-3","Book"
"Services – SERVICES 2018","Lecture Notes in Computer Science","","","","10.1007/978-3-319-94472-2","Alvin YangSiva KantamneniYing LiAwel DicoXiangang ChenRajesh SubramanyanLiang-Jie Zhang","2018","http://link.springer.com/book/10.1007/978-3-319-94472-2","Book"
"Artificial Intelligence: Theories, Models and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-540-87881-0","John DarzentasGeorge A. VourosSpyros VosinakisArgyris Arnellos","2008","http://link.springer.com/book/10.1007/978-3-540-87881-0","Book"
"Testing Software and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-67549-7","Nina YevtushenkoAna Rosa CavalliHüsnü Yenigün","2017","http://link.springer.com/book/10.1007/978-3-319-67549-7","Book"
"Peer-to-Peer Systems IV","Lecture Notes in Computer Science","","","","10.1007/11558989","Miguel CastroRobbert van Renesse","2005","http://link.springer.com/book/10.1007/11558989","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25318-8","Hongseok Yang","2011","http://link.springer.com/book/10.1007/978-3-642-25318-8","Book"
"Tests and Proofs","Lecture Notes in Computer Science","","","","10.1007/978-3-642-30473-6","Achim D. BruckerJacques Julliand","2012","http://link.springer.com/book/10.1007/978-3-642-30473-6","Book"
"Graph Transformation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-09108-2","Holger GieseBarbara König","2014","http://link.springer.com/book/10.1007/978-3-319-09108-2","Book"
"Declarative Agent Languages and Technologies IV","Lecture Notes in Computer Science","","","","10.1007/11961536","Matteo BaldoniUlle Endriss","2006","http://link.springer.com/book/10.1007/11961536","Book"
"Trends in Functional Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-22941-1","Rex PageZoltán HorváthViktória Zsók","2011","http://link.springer.com/book/10.1007/978-3-642-22941-1","Book"
"Web Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-19274-7","Dr. Maxim BakaevFlavius FrasincarDr. In-Young Ko","2019","http://link.springer.com/book/10.1007/978-3-030-19274-7","Book"
"Software Business","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-40515-5","Andrey MaglyasAnna-Lena Lamprecht","2016","http://link.springer.com/book/10.1007/978-3-319-40515-5","Book"
"Mathematical Foundations of Computer Science 1996","Lecture Notes in Computer Science","","","","10.1007/3-540-61550-4","Wojciech PenczekAndrzej Szałas","1996","http://link.springer.com/book/10.1007/3-540-61550-4","Book"
"Fundamentals of Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40213-5","Farhad ArbabMarjan Sirjani","2013","http://link.springer.com/book/10.1007/978-3-642-40213-5","Book"
"Computer Safety, Reliability, and Security","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24270-0","Francesco FlamminiSandro BolognaValeria Vittorini","2011","http://link.springer.com/book/10.1007/978-3-642-24270-0","Book"
"Engineering Self-Organising Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-69868-5","Sven A. BruecknerSalima HassasMárk JelasityDaniel Yamins","2007","http://link.springer.com/book/10.1007/978-3-540-69868-5","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-030-28005-5","Alastair WalkerProf. Rory V. O'ConnorDr. Richard Messnarz","2019","http://link.springer.com/book/10.1007/978-3-030-28005-5","Book"
"Active Networks","Lecture Notes in Computer Science","","","","10.1007/3-540-40057-5","Hiroshi Yasuda","2000","http://link.springer.com/book/10.1007/3-540-40057-5","Book"
"Evaluation of Novel Approaches to Software Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-319-94135-6","Ernesto DamianiGeorge SpanoudakisLeszek Maciaszek","2018","http://link.springer.com/book/10.1007/978-3-319-94135-6","Book"
"Compiler Construction","Lecture Notes in Computer Science","","","","10.1007/3-540-61053-7","Tibor Gyimóthy","1996","http://link.springer.com/book/10.1007/3-540-61053-7","Book"
"Advances in Swarm Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-93815-8","Ying TanYuhui ShiQirong Tang","2018","http://link.springer.com/book/10.1007/978-3-319-93815-8","Book"
"Distributed Computing and Networking","Lecture Notes in Computer Science","","","","10.1007/978-3-540-92295-7","Vijay GargRoger WattenhoferKishore Kothapalli","2009","http://link.springer.com/book/10.1007/978-3-540-92295-7","Book"
"ECOOP 2014 – Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-662-44202-9","Richard Jones","2014","http://link.springer.com/book/10.1007/978-3-662-44202-9","Book"
"Algebraic Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03564-7","Symeon BozapalidisGeorge Rahonis","2009","http://link.springer.com/book/10.1007/978-3-642-03564-7","Book"
"Innovations for Community Services","Communications in Computer and Information Science","","","","10.1007/978-3-030-37484-6","Dr. Siddharth Swarup RautarayGerald EichlerProf. Dr. Christian ErfurthGünter Fahrnberger","2020","http://link.springer.com/book/10.1007/978-3-030-37484-6","Book"
"FM 2008: Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-540-68237-0","Jorge CuellarTom MaibaumKaisa Sere","2008","http://link.springer.com/book/10.1007/978-3-540-68237-0","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89330-1","G. Ramalingam","2008","http://link.springer.com/book/10.1007/978-3-540-89330-1","Book"
