Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A data-driven machine for OR-parallel evaluation of logic programs","New Generation Computing","","4","1","10.1007/BF03037380","Zahran Halim","1986","http://link.springer.com/article/10.1007/BF03037380","Article"
"On the numerical integration of second-order initial value problems with a periodic forcing function","Computing","","37","3","10.1007/BF02252512","P. J. van der HouwenB. P. SommeijerK. StrehmelR. Weiner","1986","http://link.springer.com/article/10.1007/BF02252512","Article"
"“A practical guide to designing expert systems” by Sholom M. Weiss and Casimir A. Kulikowski","New Generation Computing","","3","3","10.1007/BF03037125","Leonard Bolc","1985","http://link.springer.com/article/10.1007/BF03037125","Article"
"The analysis lexicon and the lexicon management system","Computers and translation","","2","2 - 3","10.1007/BF02274448","Sergei NirenburgVictor Raskin","1987","http://link.springer.com/article/10.1007/BF02274448","Article"
"Ein schneller Algorithmus zur Lösung des Riemann-Problems","Computing","","39","1","10.1007/BF02307715","B. Einfeldt","1987","http://link.springer.com/article/10.1007/BF02307715","Article"
"On the monotonicity of the interval versions of Schulz's method","Computing","","38","1","10.1007/BF02253745","J. Herzberger","1987","http://link.springer.com/article/10.1007/BF02253745","Article"
"Editorial","The Visual Computer","","1","3","10.1007/BF01910017","Nancy McDonald","1985","http://link.springer.com/article/10.1007/BF01910017","Article"
"Being there: why implementation matters to cognitive science","Artificial Intelligence Review","","1","4","10.1007/BF00142924","Andy Clark","1987","http://link.springer.com/article/10.1007/BF00142924","Article"
"Hologram-like transmission of pictures","The Visual Computer","","1","3","10.1007/BF01910021","Przemyslaw PrusinkiewiczMark Christopher","1985","http://link.springer.com/article/10.1007/BF01910021","Article"
"Some algorithms for the solution of a class of nonlinear algebraic equations","Computing","","35","1","10.1007/BF02240147","Mr. J. M. ShearerMr. M. A. Wolfe","1985","http://link.springer.com/article/10.1007/BF02240147","Article"
"A unifying approach for a class of problems in the computational geometry of polygons","The Visual Computer","","1","2","10.1007/BF01898356","Francis ChinJeffrey SampsonCao An Wang","1985","http://link.springer.com/article/10.1007/BF01898356","Article"
"The order of B-convergence of the Gaussian Runge-Kutta method","Computing","","36","1 - 2","10.1007/BF02238190","K. DekkerJ. F. B. M. KraaijevangerM. N. Spijker","1986","http://link.springer.com/article/10.1007/BF02238190","Article"
"Parallel processing of an object space for image synthesis using ray tracing","The Visual Computer","","3","1","10.1007/BF02153647","Hiroaki KobayashiTadao NakamuraYoshiharu Shigei","1987","http://link.springer.com/article/10.1007/BF02153647","Article"
"As the generations pass...","Computers and translation","","2","4","10.1007/BF01682188","W.P.L.","1987","http://link.springer.com/article/10.1007/BF01682188","Article"
"Computer Art Forum","The Visual Computer","","3","1","10.1007/BF02153651","Nadia Magnenat-Thaimann","1987","http://link.springer.com/article/10.1007/BF02153651","Article"
"A method for the mechanical derivation of formulas in elementary geometry","Journal of Automated Reasoning","","3","3","10.1007/BF00243793","Shang-Ching Chou","1987","http://link.springer.com/article/10.1007/BF00243793","Article"
"Algorithms based on difference equations of infinite order and the computation of Laplace-type integrals","Computing","","37","1","10.1007/BF02252730","J. WimpR. KlineA. Galardi","1986","http://link.springer.com/article/10.1007/BF02252730","Article"
"The lion and the unicorn","Journal of Automated Reasoning","","1","3","10.1007/BF00244274","H. J. OhlbachM. Schmidt-Schauss","1985","http://link.springer.com/article/10.1007/BF00244274","Article"
"The viewpoint consistency constraint","International Journal of Computer Vision","","1","1","10.1007/BF00128526","David G. Lowe","1987","http://link.springer.com/article/10.1007/BF00128526","Article"
"Unification in datastructure multisets","Journal of Automated Reasoning","","2","1","10.1007/BF00246024","Wolfram Büttner","1986","http://link.springer.com/article/10.1007/BF00246024","Article"
"On interrupt strategy from the point of view of system efficiency","Journal of Computer Science and Technology","","2","3","10.1007/BF02973506","Shicheng ChenZhongyi Zhou","1987","http://link.springer.com/article/10.1007/BF02973506","Article"
"Editorial","Artificial Intelligence Review","","1","1","10.1007/BF01988523","","1986","http://link.springer.com/article/10.1007/BF01988523","Article"
"On the development of applications of logic in programming","Journal of Computer Science and Technology","","2","1","10.1007/BF02943315","Yunzeng Wu","1987","http://link.springer.com/article/10.1007/BF02943315","Article"
"Architecture — related computer art","The Visual Computer","","2","3","10.1007/BF01900337","G. Kammerer-Luka","1986","http://link.springer.com/article/10.1007/BF01900337","Article"
"Texture modelling applications","The Visual Computer","","3","4","10.1007/BF01952826","Andre Gagalowicz","1987","http://link.springer.com/article/10.1007/BF01952826","Article"
"Events","The Visual Computer","","2","3","10.1007/BF01900341","","1986","http://link.springer.com/article/10.1007/BF01900341","Article"
"Box Sort, a multidimensional binary sorting method for rectangular boxes, used for quick range searching","The Visual Computer","","3","4","10.1007/BF01952830","Piet Houthuys","1987","http://link.springer.com/article/10.1007/BF01952830","Article"
"Obvious inferences","Journal of Automated Reasoning","","3","4","10.1007/BF00247436","Piotr Rudnicki","1987","http://link.springer.com/article/10.1007/BF00247436","Article"
"Proof of originality","New Generation Computing","","4","1","10.1007/BF03037378","Hideo Aiso","1986","http://link.springer.com/article/10.1007/BF03037378","Article"
"Sequential Prolog machine PEK","New Generation Computing","","4","1","10.1007/BF03037382","Yukio KanedaNaoyuki TamuraKoichi WadaHideo MatsudaShumin KuoSadao Maekawa","1986","http://link.springer.com/article/10.1007/BF03037382","Article"
"Properties of interval operators","Computing","","37","3","10.1007/BF02252514","Prof. Dr. R. Krawczyk","1986","http://link.springer.com/article/10.1007/BF02252514","Article"
"The Logic Programming Conference’85","New Generation Computing","","3","3","10.1007/BF03037127","Hitoshi Aida","1985","http://link.springer.com/article/10.1007/BF03037127","Article"
"Detection of cardiac wall motion asynchrony by computer analysis techniques","The Visual Computer","","1","3","10.1007/BF01910019","Osman RatibAlberto Righetti","1985","http://link.springer.com/article/10.1007/BF01910019","Article"
"Artificial intelligence and software engineering: a tutorial introduction to their relationship","Artificial Intelligence Review","","1","4","10.1007/BF00142926","L. Ford","1987","http://link.springer.com/article/10.1007/BF00142926","Article"
"On a circle placement problem","Computing","","36","1 - 2","10.1007/BF02238188","B. M. ChazelleD. T. Lee","1986","http://link.springer.com/article/10.1007/BF02238188","Article"
"Events","The Visual Computer","","1","3","10.1007/BF01910023","","1985","http://link.springer.com/article/10.1007/BF01910023","Article"
"An experiment with the Boyer-Moore theorem prover: A proof of Wilson's theorem","Journal of Automated Reasoning","","1","2","10.1007/BF00244993","David M. Russinoff","1985","http://link.springer.com/article/10.1007/BF00244993","Article"
"Second-order explicit characteristic difference schemes for quasilinear hyperbolic systems","Computing","","35","1","10.1007/BF02240149","J. Dai","1985","http://link.springer.com/article/10.1007/BF02240149","Article"
"Events","The Visual Computer","","1","2","10.1007/BF01898358","","1985","http://link.springer.com/article/10.1007/BF01898358","Article"
"A second order monotone upwind scheme","Computing","","36","1 - 2","10.1007/BF02238192","H. -G. Roos","1986","http://link.springer.com/article/10.1007/BF02238192","Article"
"A low complexity explicit rational centered form","Computing","","34","3","10.1007/BF02253321","J. Rokne","1985","http://link.springer.com/article/10.1007/BF02253321","Article"
"Surface representations based on triangular grids","The Visual Computer","","3","1","10.1007/BF02153649","Leila De Floriani","1987","http://link.springer.com/article/10.1007/BF02153649","Article"
"A shortest augmenting path algorithm for dense and sparse linear assignment problems","Computing","","38","4","10.1007/BF02278710","R. JonkerA. Volgenant","1987","http://link.springer.com/article/10.1007/BF02278710","Article"
"The problem of extending the set of support strategy","Journal of Automated Reasoning","","3","3","10.1007/BF00243795","Larry Wos","1987","http://link.springer.com/article/10.1007/BF00243795","Article"
"Quadrature rules for Prandtl's integral equation","Computing","","37","1","10.1007/BF02252732","Prof. G. MonegatoDr. V. Pennacchietti","1986","http://link.springer.com/article/10.1007/BF02252732","Article"
"Robot selection expert ‘Rose’","Journal of Automated Reasoning","","1","4","10.1007/BF00244276","John G. Mauceri","1985","http://link.springer.com/article/10.1007/BF00244276","Article"
"Announcement","Journal of Automated Reasoning","","1","4","10.1007/BF00244280","","1985","http://link.springer.com/article/10.1007/BF00244280","Article"
"Stylistics and computing: Machine translation as a tool for a new approach to stylistics","Computers and translation","","1","4","10.1007/BF00936421","Anne-Marie Laurian","1986","http://link.springer.com/article/10.1007/BF00936421","Article"
"Announcing a new journal","Journal of Automated Reasoning","","2","1","10.1007/BF00246026","","1986","http://link.springer.com/article/10.1007/BF00246026","Article"
"A key-lock access control","Journal of Computer Science and Technology","","2","3","10.1007/BF02973508","Guoxiang HuangJian Liu","1987","http://link.springer.com/article/10.1007/BF02973508","Article"
"Distributed versus parallel computing","Artificial Intelligence Review","","1","1","10.1007/BF01988525","A. Ramsay","1986","http://link.springer.com/article/10.1007/BF01988525","Article"
"Stack method in program semantics","Journal of Computer Science and Technology","","2","1","10.1007/BF02943317","Tonggao TangZhaokeng Zhao","1987","http://link.springer.com/article/10.1007/BF02943317","Article"
"Off the shelf","The Visual Computer","","2","3","10.1007/BF01900339","Harold Cohen","1986","http://link.springer.com/article/10.1007/BF01900339","Article"
"Pseudo-recursive procedures","Computing","","35","3 - 4","10.1007/BF02240192","D. ArmbrusterR. Oechsle","1985","http://link.springer.com/article/10.1007/BF02240192","Article"
"News and Notes","Machine Learning","","2","1","10.1023/A:1022864911006","","1987","http://link.springer.com/article/10.1023/A%3A1022864911006","Article"
"A Tree-structured Database Machine for large relational database systems","Journal of Computer Science and Technology","","2","4","10.1007/BF02943321","Liming MengXiaofei XuHuiyou ChangGuangxi ChenMingzeng HuSheng Li","1987","http://link.springer.com/article/10.1007/BF02943321","Article"
"Tolerances in computer-aided geometric design","The Visual Computer","","3","4","10.1007/BF01952828","Joshua U. TurnerMichael J. Wozny","1987","http://link.springer.com/article/10.1007/BF01952828","Article"
"People Places Thing","The Visual Computer","","2","4","10.1007/BF01900343","Nancy H. McDonald Ph. D.","1986","http://link.springer.com/article/10.1007/BF01900343","Article"
"Learning Syntax by Automata Induction","Machine Learning","","2","1","10.1023/A:1022860810097","Robert C. BerwickSam Pilato","1987","http://link.springer.com/article/10.1023/A%3A1022860810097","Article"
"Events","The Visual Computer","","3","4","10.1007/BF01952832","","1987","http://link.springer.com/article/10.1007/BF01952832","Article"
"The problem of definition expansion and contraction","Journal of Automated Reasoning","","3","4","10.1007/BF00247438","Larry Wos","1987","http://link.springer.com/article/10.1007/BF00247438","Article"
"Translating production rules into a forward reasoning Prolog program","New Generation Computing","","4","1","10.1007/BF03037384","Akira YamamotoHozumi Tanaka","1986","http://link.springer.com/article/10.1007/BF03037384","Article"
"On the R-order of some recurrences with applications to inclusion-methods II","Computing","","37","3","10.1007/BF02252516","Prof. Dr. J. Herzberger","1986","http://link.springer.com/article/10.1007/BF02252516","Article"
"Call for papers","New Generation Computing","","3","3","10.1007/BF03037129","","1985","http://link.springer.com/article/10.1007/BF03037129","Article"
"News and Notes","Machine Learning","","1","4","10.1023/A:1022822917115","","1986","http://link.springer.com/article/10.1023/A%3A1022822917115","Article"
"Learning at the Knowledge Level","Machine Learning","","1","3","10.1023/A:1022858530318","Thomas G. Dietterich","1986","http://link.springer.com/article/10.1023/A%3A1022858530318","Article"
"Human decision making & the symbolic search space paradigm in AI","AI & SOCIETY","","1","2","10.1007/BF01891271","Derek Partridge","1987","http://link.springer.com/article/10.1007/BF01891271","Article"
"Books received (brief review)","Artificial Intelligence Review","","1","4","10.1007/BF00142928","","1987","http://link.springer.com/article/10.1007/BF00142928","Article"
"The role of logic programming in the Fifth Generation Computer Project","New Generation Computing","","5","1","10.1007/BF03037455","Kazuhiro FuchiKoichi Furukawa","1987","http://link.springer.com/article/10.1007/BF03037455","Article"
"The concept and implementation of skeletal plans","Journal of Automated Reasoning","","1","2","10.1007/BF00244995","Peter E. FriedlandYumi Iwasaki","1985","http://link.springer.com/article/10.1007/BF00244995","Article"
"Modifications of some first kind integral equations with logarithmic kernel to improve numerical conditioning","Computing","","34","3","10.1007/BF02253319","S. Christiansen","1985","http://link.springer.com/article/10.1007/BF02253319","Article"
"On the monotone convergence of Newton's method","Computing","","36","1 - 2","10.1007/BF02238194","Florian A. PotraWerner C. Rheinboldt","1986","http://link.springer.com/article/10.1007/BF02238194","Article"
"Ein Runge-Kutta-Nyström-Formelpaar der Ordnung 11(12) für Differentialgleichungen der Form y″=f(x,y)","Computing","","34","3","10.1007/BF02253323","S. FilippiJ. Gräf","1985","http://link.springer.com/article/10.1007/BF02253323","Article"
"Interpolation by a local taut cubic piecewise polynomial","Computing","","38","4","10.1007/BF02278708","Dr. M. DavisDr. J. Dowden","1987","http://link.springer.com/article/10.1007/BF02278708","Article"
"Gratis lattice points for multidimensional integration","Computing","","38","4","10.1007/BF02278712","O. Univ.-Prof. Dr. P. Zinterhof","1987","http://link.springer.com/article/10.1007/BF02278712","Article"
"Announcements","Journal of Automated Reasoning","","3","3","10.1007/BF00243797","","1987","http://link.springer.com/article/10.1007/BF00243797","Article"
"Solution of nonlinear systems of equations by an optimal projection method","Computing","","37","1","10.1007/BF02252734","José Mario Martínez","1986","http://link.springer.com/article/10.1007/BF02252734","Article"
"In this issue...","Artificial Intelligence Review","","1","3","10.1007/BF00142287","","1987","http://link.springer.com/article/10.1007/BF00142287","Article"
"Representing three-dimensional structures for visual recognition","Artificial Intelligence Review","","1","3","10.1007/BF00142291","R. B. Fisher","1987","http://link.springer.com/article/10.1007/BF00142291","Article"
"Towards mechanical metamathematics","Journal of Automated Reasoning","","1","4","10.1007/BF00244278","N. Shankar","1985","http://link.springer.com/article/10.1007/BF00244278","Article"
"Termium — The Canadian government linguistic data bank","Computers and translation","","1","4","10.1007/BF00936423","Mariam Adshead","1986","http://link.springer.com/article/10.1007/BF00936423","Article"
"Intelligent tutoring systems survey","Artificial Intelligence Review","","1","1","10.1007/BF01988527","M. Yazdani","1986","http://link.springer.com/article/10.1007/BF01988527","Article"
"Easy test generation PLAs","Journal of Computer Science and Technology","","2","1","10.1007/BF02943319","Yinghua Min","1987","http://link.springer.com/article/10.1007/BF02943319","Article"
"Calculation of Minkowski-reduced lattice bases","Computing","","35","3 - 4","10.1007/BF02240194","Dr. L. AfflerbachH. Grothe","1985","http://link.springer.com/article/10.1007/BF02240194","Article"
"Knowledge and service","New Generation Computing","","3","2","10.1007/BF03037064","Hajime Enomoto","1985","http://link.springer.com/article/10.1007/BF03037064","Article"
"Automatic extraction of words from Chinese textual data","Journal of Computer Science and Technology","","2","4","10.1007/BF02943323","Yongcheng Wang","1987","http://link.springer.com/article/10.1007/BF02943323","Article"
"G-quadtree: A hierarchical representation of gray-scale digital images","The Visual Computer","","2","4","10.1007/BF01900345","Tosiyasu L. KuniiIssei FujishiroXiaoyang Mao","1986","http://link.springer.com/article/10.1007/BF01900345","Article"
"FORTRAN-SC a study of a FORTRAN extension for engineering/scientific computation with access to ACRITH","Computing","","39","2","10.1007/BF02310100","J. H. BleherS. M. RumpU. KulischM. MetzgerCh. UllrichW. Walter","1987","http://link.springer.com/article/10.1007/BF02310100","Article"
"Report on the 11th International Conference on Very Large Data Bases","New Generation Computing","","4","1","10.1007/BF03037386","Kazuhiro Satoh","1986","http://link.springer.com/article/10.1007/BF03037386","Article"
"A note on locating eigenvalues","Computing","","37","3","10.1007/BF02252518","H. Väliaho","1986","http://link.springer.com/article/10.1007/BF02252518","Article"
"Inserting injection operations to denotational specifications","New Generation Computing","","4","4","10.1007/BF03037390","Masato Takeichi","1986","http://link.springer.com/article/10.1007/BF03037390","Article"
"The piping of thought and the need for a permanent monitoring of the cultural effects of artificial intelligence","AI & SOCIETY","","1","2","10.1007/BF01891269","Massimo Negrotti","1987","http://link.springer.com/article/10.1007/BF01891269","Article"
"Is the learner a computer peripheral?","AI & SOCIETY","","1","2","10.1007/BF01891273","Julian Hilton","1987","http://link.springer.com/article/10.1007/BF01891273","Article"
"Compiling OR-parallelism into AND-parallelism","New Generation Computing","","5","1","10.1007/BF03037457","Michael CodishEhud Shapiro","1987","http://link.springer.com/article/10.1007/BF03037457","Article"
"A foray into combinatory logic","Journal of Automated Reasoning","","2","4","10.1007/BF00248251","Barney GlickfeldRoss Overbeek","1986","http://link.springer.com/article/10.1007/BF00248251","Article"
"Announcements","Journal of Automated Reasoning","","1","2","10.1007/BF00244997","","1985","http://link.springer.com/article/10.1007/BF00244997","Article"
"Report on test matrices for generalized inverses","Computing","","36","1 - 2","10.1007/BF02238196","Prof. Dr. G. Zielke","1986","http://link.springer.com/article/10.1007/BF02238196","Article"
"A framework for ICAI systems based on inductive inference and logic programming","New Generation Computing","","5","1","10.1007/BF03037461","Kazuhisa KawaiRiichiro MizoguchiOsamu KakushoJun’ichi Toyoda","1987","http://link.springer.com/article/10.1007/BF03037461","Article"
"People places things","The Visual Computer","","2","2","10.1007/BF01900312","","1986","http://link.springer.com/article/10.1007/BF01900312","Article"
"Numeric-analytic method for finding the periodic solutions of nonlinear differential-difference equations with impulses","Computing","","38","4","10.1007/BF02278714","S. G. HristovaD. D. Bainov","1987","http://link.springer.com/article/10.1007/BF02278714","Article"
"Parallel implementation of bisection for the calculation of eigenvalues of tridiagonal symmetric matrices","Computing","","37","1","10.1007/BF02252736","H. J. BernsteinM. Goldstein","1986","http://link.springer.com/article/10.1007/BF02252736","Article"
"What we say and what we mean","Artificial Intelligence Review","","1","3","10.1007/BF00142289","A. Ramsay","1987","http://link.springer.com/article/10.1007/BF00142289","Article"
"People places things","The Visual Computer","","3","2","10.1007/BF02153661","Tosiyasu L. Kunii","1987","http://link.springer.com/article/10.1007/BF02153661","Article"
"Knowledge Acquisition Via Incremental Conceptual Clustering","Machine Learning","","2","2","10.1023/A:1022852608280","Douglas H. Fisher","1987","http://link.springer.com/article/10.1023/A%3A1022852608280","Article"
"Book reviews","Artificial Intelligence Review","","1","3","10.1007/BF00142293","L. BolcB. Whitby","1987","http://link.springer.com/article/10.1007/BF00142293","Article"
"Editorial: Human and machine learning","Machine Learning","","1","3","10.1007/BF00116892","Pat Langley","1986","http://link.springer.com/article/10.1007/BF00116892","Article"
"Book reviews","Computers and translation","","1","4","10.1007/BF00936425","Sheila M. EmbletonRoy Boggs","1986","http://link.springer.com/article/10.1007/BF00936425","Article"
"Book reviews","Artificial Intelligence Review","","1","1","10.1007/BF01988529","P. PiddockL. Ford","1986","http://link.springer.com/article/10.1007/BF01988529","Article"
"Strict optimal a posteriori error and residual bounds for Gaussian elimination in floating-point arithmetic","Computing","","37","2","10.1007/BF02253185","Prof. Dr. F. Stummel","1986","http://link.springer.com/article/10.1007/BF02253185","Article"
"On the solution of discretized obstacle problems by an adapted penalty method","Computing","","35","3 - 4","10.1007/BF02240196","Prof. Dr. C. GrossmannDoz. Dr. A. A. Kaplan","1985","http://link.springer.com/article/10.1007/BF02240196","Article"
"Bounded buffer communication in Concurrent Prolog","New Generation Computing","","3","2","10.1007/BF03037066","Akikazu TakeuchiKoichi Furukawa","1985","http://link.springer.com/article/10.1007/BF03037066","Article"
"A systolic approach for an improvement of a finite field multiplier","Journal of Computer Science and Technology","","2","4","10.1007/BF02943325","Yulu Qi","1987","http://link.springer.com/article/10.1007/BF02943325","Article"
"Animatingsoft objects","The Visual Computer","","2","4","10.1007/BF01900347","Brian WyvillCraig McPheetersGeoff Wyvill","1986","http://link.springer.com/article/10.1007/BF01900347","Article"
"Efficient registration of stereo images by matching graph descriptions of edge segments","International Journal of Computer Vision","","1","2","10.1007/BF00123161","Nicholas AyacheBernard Faverjon","1987","http://link.springer.com/article/10.1007/BF00123161","Article"
"“Foundations of logic programming” by J. W. Lloyd","New Generation Computing","","3","2","10.1007/BF03037070","M. H. van Emden","1985","http://link.springer.com/article/10.1007/BF03037070","Article"
"Events","The Visual Computer","","2","4","10.1007/BF01900351","","1986","http://link.springer.com/article/10.1007/BF01900351","Article"
"An unconstrained dual program for computing convexC
1-spline approximants","Computing","","39","2","10.1007/BF02310102","J. W. Schmidt","1987","http://link.springer.com/article/10.1007/BF02310102","Article"
"Toward a highly intelligent communication","New Generation Computing","","4","4","10.1007/BF03037388","Shoichi Noguchi","1986","http://link.springer.com/article/10.1007/BF03037388","Article"
"A list processing language TAO with multiple programming paradigms","New Generation Computing","","4","4","10.1007/BF03037392","Ikuo TakeuchiHiroshi OkunoNobuyasu Ohsato","1986","http://link.springer.com/article/10.1007/BF03037392","Article"
"Automated reasoning in geometry theorem proving with Prolog","Journal of Automated Reasoning","","2","4","10.1007/BF00248249","Helder CoelhoLuis Moniz Pereira","1986","http://link.springer.com/article/10.1007/BF00248249","Article"
"Strategic journalism initiative?","AI & SOCIETY","","1","2","10.1007/BF01891275","David Smith","1987","http://link.springer.com/article/10.1007/BF01891275","Article"
"P-Prolog: A parallel logic language based on exclusive relation","New Generation Computing","","5","1","10.1007/BF03037459","Rong YangHideo Aiso","1987","http://link.springer.com/article/10.1007/BF03037459","Article"
"Explanation-based generalization: A unifying view","Machine Learning","","1","1","10.1007/BF00116250","Tom M. MitchellRichard M. KellerSmadar T. Kedar-Cabelli","1986","http://link.springer.com/article/10.1007/BF00116250","Article"
"A lipschitz operator for function strips","Computing","","36","1 - 2","10.1007/BF02238198","Prof. Dr. R. Krawczyk","1986","http://link.springer.com/article/10.1007/BF02238198","Article"
"Linearity and plan generation","New Generation Computing","","5","3","10.1007/BF03037463","Bertram Fronhöfer","1987","http://link.springer.com/article/10.1007/BF03037463","Article"
"Editorial: The Terminology of Machine Learning","Machine Learning","","1","2","10.1023/A:1022840627593","Pat Langley","1986","http://link.springer.com/article/10.1023/A%3A1022840627593","Article"
"Video-graphic query facility for database retrieval","The Visual Computer","","2","2","10.1007/BF01900314","Nancy H. McDonald","1986","http://link.springer.com/article/10.1007/BF01900314","Article"
"An application of algebraic topology to solid modeling in molecular biology","The Visual Computer","","3","2","10.1007/BF02153663","Michael L. Connolly","1987","http://link.springer.com/article/10.1007/BF02153663","Article"
"A sweep-plane algorithm for computing the Euler-characteristic of polyhedra represented in Boolean form","Computing","","34","4","10.1007/BF02251831","H. BieriW. Nef","1985","http://link.springer.com/article/10.1007/BF02251831","Article"
"Global minimization of indefinite quadratic problems","Computing","","39","4","10.1007/BF02239972","P. M. PardalosJ. H. GlickJ. B. Rosen","1987","http://link.springer.com/article/10.1007/BF02239972","Article"
"Learning at the knowledge level","Machine Learning","","1","3","10.1007/BF00116894","Thomas G. Dietterich","1986","http://link.springer.com/article/10.1007/BF00116894","Article"
"On the role of automated theorem proving in the compile-time derivation of concurrency","Journal of Automated Reasoning","","1","1","10.1007/BF00244290","Christian Lengauer","1985","http://link.springer.com/article/10.1007/BF00244290","Article"
"Explicit monotone iterations providing upper and lower bounds for finite element solution with nonlinear radiation boundary conditions","Computing","","37","2","10.1007/BF02253187","K. Ishihara","1986","http://link.springer.com/article/10.1007/BF02253187","Article"
"Nichtlineare Stabilität und Phasenuntersuchung adaptiver Nyström-Runge-Kutta-Methoden","Computing","","35","3 - 4","10.1007/BF02240198","Doz. Dr. sc. K. StrehmelDr. R. Weiner","1985","http://link.springer.com/article/10.1007/BF02240198","Article"
"The MUSE machine—An architecture for structured data flow computation","New Generation Computing","","3","2","10.1007/BF03037068","David F. BrailsfordR. James Duckworth","1985","http://link.springer.com/article/10.1007/BF03037068","Article"
"Computer artist's color naming system","The Visual Computer","","2","4","10.1007/BF01900349","Arie Kaufman","1986","http://link.springer.com/article/10.1007/BF01900349","Article"
"Generating an interpretation tree from a CAD model for 3D-object recognition in bin-picking tasks","International Journal of Computer Vision","","1","2","10.1007/BF00123163","Katsushi Ikeuchi","1987","http://link.springer.com/article/10.1007/BF00123163","Article"
"Calendar of events","New Generation Computing","","3","2","10.1007/BF03037072","","1985","http://link.springer.com/article/10.1007/BF03037072","Article"
"People places things","The Visual Computer","","1","1","10.1007/BF01901264","Nancy H. McDonald","1985","http://link.springer.com/article/10.1007/BF01901264","Article"
"Proof techniques for port-directed communication and broadcast","Journal of Computer Science and Technology","","2","2","10.1007/BF02973486","Zhiquan JinA. Silberschatz","1987","http://link.springer.com/article/10.1007/BF02973486","Article"
"Optimal characteristic polynomials for digital multistep pseudorandom numbers","Computing","","39","2","10.1007/BF02310104","Prof. G. L. MullenProf. Dr. H. Niederreiter","1987","http://link.springer.com/article/10.1007/BF02310104","Article"
"Shape grammars and shape rules","Journal of Computer Science and Technology","","2","2","10.1007/BF02973490","Jiaguang Sun","1987","http://link.springer.com/article/10.1007/BF02973490","Article"
"Chinese character processing systems in China","Journal of Computer Science and Technology","","1","1","10.1007/BF02943295","Weichang Liu","1986","http://link.springer.com/article/10.1007/BF02943295","Article"
"First announcement of an Workshop on Partial and Mixed Computation","New Generation Computing","","4","4","10.1007/BF03037394","","1986","http://link.springer.com/article/10.1007/BF03037394","Article"
"Essential requirements for a large-scale operational machine-translation system","Computers and translation","","1","2","10.1007/BF00936466","Ian M. Pigott","1986","http://link.springer.com/article/10.1007/BF00936466","Article"
"Hybrid next-fit algorithm for the two-dimensional rectangle bin-packing problem","Computing","","39","3","10.1007/BF02309555","J. B. G. FrenkG. Galambos","1987","http://link.springer.com/article/10.1007/BF02309555","Article"
"Better extrapolation codes","Computing","","35","3 - 4","10.1007/BF02240201","Dr. L. F. Shampine","1985","http://link.springer.com/article/10.1007/BF02240201","Article"
"The background to practical machine translation","Computers and translation","","1","2","10.1007/BF00936470","Veronica Lawson","1986","http://link.springer.com/article/10.1007/BF00936470","Article"
"Editorial: On machine learning","Machine Learning","","1","1","10.1007/BF00116248","Pat Langley","1986","http://link.springer.com/article/10.1007/BF00116248","Article"
"Artificial intelligence, or the mechanization of work","AI & SOCIETY","","1","2","10.1007/BF01891277","Edward S. Reed","1987","http://link.springer.com/article/10.1007/BF01891277","Article"
"A theory of historical discovery: The construction of componential models","Machine Learning","","1","1","10.1007/BF00116252","Jan M. ZytkowHerbert A. Simon","1986","http://link.springer.com/article/10.1007/BF00116252","Article"
"News section","AI & SOCIETY","","1","2","10.1007/BF01891281","","1987","http://link.springer.com/article/10.1007/BF01891281","Article"
"A fast algorithm for translating combinator expressions with BC-chains","New Generation Computing","","5","3","10.1007/BF03037465","Kohei NoshitaXiao -Xun He","1987","http://link.springer.com/article/10.1007/BF03037465","Article"
"Three-dimensional display of X-ray CT image","The Visual Computer","","2","2","10.1007/BF01900316","Yasuzo SutoMasao KatoTakeshi OzekiMasami UedaTsutomu IzumidaKimio Tarora","1986","http://link.springer.com/article/10.1007/BF01900316","Article"
"A formalization for the specification and systematic generation of computer graphics systems","The Visual Computer","","2","2","10.1007/BF01900320","Tamiya OnoderaSatoru Kawai","1986","http://link.springer.com/article/10.1007/BF01900320","Article"
"EOR project networks","Computing","","34","1","10.1007/BF02242170","Prof. Dr. K. Neumann","1985","http://link.springer.com/article/10.1007/BF02242170","Article"
"Symmetric rules for translation of English and Chinese","Computers and translation","","1","3","10.1007/BF00935017","Wanying JinRobert F. Simmons","1986","http://link.springer.com/article/10.1007/BF00935017","Article"
"Theoretical foundations for the 4×4 determinant method in computer graphics and geometric modelling","The Visual Computer","","3","2","10.1007/BF02153665","Fujio Yamaguchi","1987","http://link.springer.com/article/10.1007/BF02153665","Article"
"On roundoff error distributions in floating point and logarithmic arithmetic","Computing","","34","4","10.1007/BF02251833","J. L. BarlowE. H. Bareiss","1985","http://link.springer.com/article/10.1007/BF02251833","Article"
"An algorithm for solving sparse Nonlinear Least Squares problems","Computing","","39","4","10.1007/BF02239974","J. M. Martínez","1987","http://link.springer.com/article/10.1007/BF02239974","Article"
"An overview of automated reasoning and related fields","Journal of Automated Reasoning","","1","1","10.1007/BF00244288","L. WosFernando PereiraRobert HongRobert S. BoyerJ Strother MooreW. W. BledsoeL. J. HenschenBruce G. BuchananGraham WrightsonCordell Green","1985","http://link.springer.com/article/10.1007/BF00244288","Article"
"News and notes","Machine Learning","","1","3","10.1007/BF00116896","","1986","http://link.springer.com/article/10.1007/BF00116896","Article"
